time_s,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m
49.74,26.36200627,28.99315087,0.13
49.76,26.36342102,29.01310077,0.12
49.78,26.36483576,29.03305067,0.11
49.8,26.36625051,29.05300057,0.1
49.82,26.36766525,29.07295047,0.09
49.84,26.36907999,29.09290037,0.08
49.86,26.37049474,29.11285027,0.07
49.88,26.37190948,29.13280017,0.06
49.9,26.37332423,29.15275007,0.05
49.92,26.37473897,29.17269997,0.04
49.94,26.37615371,29.19264987,0.03
49.96,26.37756846,29.21259977,0.02
49.98,26.3789832,29.23254967,0.01
50,26.38039795,29.25249957,0
50.02,26.38181269,29.27244947,0
50.04,26.38322743,29.29239937,0
50.06,26.38464218,29.31234927,0
50.08,26.38605692,29.33229917,0
50.1,26.38747167,29.35224907,0
50.12,26.38888641,29.37219897,0
50.14,26.39030115,29.39214887,0
50.16,26.3917159,29.41209877,0
50.18,26.39313064,29.43204867,0
50.2,26.39454539,29.45199857,0
50.22,26.39596013,29.47194846,0
50.24,26.39737487,29.49189836,0
50.26,26.39878962,29.51184826,0
50.28,26.40020436,29.53179816,0
50.3,26.40161911,29.55174806,0
50.32,26.40303385,29.57169796,0
50.34,26.40444859,29.59164786,0
50.36,26.40586334,29.61159776,0
50.38,26.40727808,29.63154766,0
50.4,26.40869283,29.65149756,0
50.42,26.41010757,29.67144746,0
50.44,26.41152232,29.69139736,0
50.46,26.41293706,29.71134726,0
50.48,26.4143518,29.73129716,0
50.5,26.41576655,29.75124706,0
50.52,26.41718129,29.77119696,0
50.54,26.41859604,29.79114686,0
50.56,26.42001078,29.81109676,0
50.58,26.42142552,29.83104666,0
50.6,26.42284027,29.85099656,0
50.62,26.42425501,29.87094646,0
50.64,26.42566976,29.89089636,0
50.66,26.4270845,29.91084626,0
50.68,26.42849924,29.93079616,0
50.7,26.42991399,29.95074606,0
50.72,26.43132873,29.97069596,0
50.74,26.43274348,29.99064586,0
50.76,26.43415822,30.01059576,0
50.78,26.43557296,30.03054566,0
50.8,26.43698771,30.05049556,0
50.82,26.43840245,30.07044546,0
50.84,26.4398172,30.09039536,0
50.86,26.44123194,30.11034526,0
50.88,26.44264668,30.13029516,0
50.9,26.44406143,30.15024506,0
50.92,26.44547617,30.17019496,0
50.94,26.44689092,30.19014486,0
50.96,26.44830566,30.21009475,0
50.98,26.4497204,30.23004465,0
51,26.45113515,30.24999455,0
51.02,26.45254989,30.26994445,0
51.04,26.45396464,30.28989435,0
51.06,26.45537938,30.30984425,0
51.08,26.45679412,30.32979415,0
51.1,26.45820887,30.34974405,0
51.12,26.45962361,30.36969395,0
51.14,26.46103836,30.38964385,0
51.16,26.4624531,30.40959375,0
51.18,26.46386784,30.42954365,0
51.2,26.46528259,30.44949355,0
51.22,26.46669733,30.46944345,0
51.24,26.46811208,30.48939335,0
51.26,26.46952682,30.50934325,0
51.28,26.47094156,30.52929315,0
51.3,26.47235631,30.54924305,0
51.32,26.47377105,30.56919295,0
51.34,26.4751858,30.58914285,0
51.36,26.47660054,30.60909275,0
51.38,26.47801528,30.62904265,0
51.4,26.47943003,30.64899255,0
51.42,26.48084477,30.66894245,0
51.44,26.48225952,30.68889235,0
51.46,26.48367426,30.70884225,0
51.48,26.485089,30.72879215,0
51.5,26.48650375,30.74874205,0
51.52,26.48791849,30.76869195,0
51.54,26.48933324,30.78864185,0
51.56,26.49074798,30.80859175,0
51.58,26.49216273,30.82854165,0
51.6,26.49357747,30.84849155,0
51.62,26.49499221,30.86844145,0
51.64,26.49640696,30.88839135,0
51.66,26.4978217,30.90834125,0
51.68,26.49923645,30.92829115,0
51.7,26.50065119,30.94824104,0
51.72,26.50206593,30.96819094,0
51.74,26.50348068,30.98814084,0
51.76,26.50489542,31.00809074,0
51.78,26.50631017,31.02804064,0
51.8,26.50772491,31.04799054,0
51.82,26.50913965,31.06794044,0
51.84,26.5105544,31.08789034,0
51.86,26.51196914,31.10784024,0
51.88,26.51338389,31.12779014,0
51.9,26.51479863,31.14774004,0
51.92,26.51621337,31.16768994,0
51.94,26.51762812,31.18763984,0
51.96,26.51904286,31.20758974,0
51.98,26.52045761,31.22753964,0
52,26.52187235,31.24748954,0
52.02,26.52328709,31.26743944,0
52.04,26.52470184,31.28738934,0
52.06,26.52611658,31.30733924,0
52.08,26.52753133,31.32728914,0
52.1,26.52894607,31.34723904,0
52.12,26.53036081,31.36718894,0
52.14,26.53177556,31.38713884,0
52.16,26.5331903,31.40708874,0
52.18,26.53460505,31.42703864,0
52.2,26.53601979,31.44698854,0
52.22,26.53743453,31.46693844,0
52.24,26.53884928,31.48688834,0
52.26,26.54026402,31.50683824,0
52.28,26.54167877,31.52678814,0
52.3,26.54309351,31.54673804,0
52.32,26.54450825,31.56668794,0
52.34,26.545923,31.58663784,0
52.36,26.54733774,31.60658774,0
52.38,26.54875249,31.62653764,0
52.4,26.55016723,31.64648754,0
52.42,26.55158197,31.66643744,0
52.44,26.55299672,31.68638734,0
52.46,26.55441146,31.70633723,0
52.48,26.55582621,31.72628713,0
52.5,26.55724095,31.74623703,0
52.52,26.55865569,31.76618693,0
52.54,26.56007044,31.78613683,0
52.56,26.56148518,31.80608673,0
52.58,26.56289993,31.82603663,0
52.6,26.56431467,31.84598653,0
52.62,26.56572941,31.86593643,0
52.64,26.56714416,31.88588633,0
52.66,26.5685589,31.90583623,0
52.68,26.56997365,31.92578613,0
52.7,26.57138839,31.94573603,0
52.72,26.57280313,31.96568593,0
52.74,26.57421788,31.98563583,0
52.76,26.57563262,32.00558573,0
52.78,26.57704737,32.02553563,0
52.8,26.57846211,32.04548553,0
52.82,26.57987686,32.06543543,0
52.84,26.5812916,32.08538533,0
52.86,26.58270634,32.10533523,0
52.88,26.58412109,32.12528513,0
52.9,26.58553583,32.14523503,0
52.92,26.58695058,32.16518493,0
52.94,26.58836532,32.18513483,0
52.96,26.58978006,32.20508473,0
52.98,26.59119481,32.22503463,0
53,26.59260955,32.24498453,0
53.02,26.5940243,32.26493443,0
53.04,26.59543904,32.28488433,0
53.06,26.59685378,32.30483423,0
53.08,26.59826853,32.32478413,0
53.1,26.59968327,32.34473403,0
53.12,26.60109802,32.36468393,0
53.14,26.60251276,32.38463383,0
53.16,26.6039275,32.40458373,0
53.18,26.60534225,32.42453363,0
53.2,26.60675699,32.44448352,0
53.22,26.60817174,32.46443342,0
53.24,26.60958648,32.48438332,0
53.26,26.61100122,32.50433322,0
53.28,26.61241597,32.52428312,0
53.3,26.61383071,32.54423302,0
53.32,26.61524546,32.56418292,0
53.34,26.6166602,32.58413282,0
53.36,26.61807494,32.60408272,0
53.38,26.61948969,32.62403262,0
53.4,26.62090443,32.64398252,0
53.42,26.62231918,32.66393242,0
53.44,26.62373392,32.68388232,0
53.46,26.62514866,32.70383222,0
53.48,26.62656341,32.72378212,0
53.5,26.62797815,32.74373202,0
53.52,26.6293929,32.76368192,0
53.54,26.63080764,32.78363182,0
53.56,26.63222238,32.80358172,0
53.58,26.63363713,32.82353162,0
53.6,26.63505187,32.84348152,0
53.62,26.63646662,32.86343142,0
53.64,26.63788136,32.88338132,0
53.66,26.6392961,32.90333122,0
53.68,26.64071085,32.92328112,0
53.7,26.64212559,32.94323102,0
53.72,26.64354034,32.96318092,0
53.74,26.64495508,32.98313082,0
53.76,26.64636982,33.00308072,0
53.78,26.64778457,33.02303062,0
53.8,26.64919931,33.04298052,0
53.82,26.65061406,33.06293042,0
53.84,26.6520288,33.08288032,0
53.86,26.65344354,33.10283022,0
53.88,26.65485829,33.12278012,0
53.9,26.65627303,33.14273002,0
53.92,26.65768778,33.16267992,0
53.94,26.65910252,33.18262981,0
53.96,26.66051727,33.20257971,0
53.98,26.66193201,33.22252961,0
54,26.66334675,33.24247951,0
54.02,26.6647615,33.26242941,0
54.04,26.66617624,33.28237931,0
54.06,26.66759099,33.30232921,0
54.08,26.66900573,33.32227911,0
54.1,26.67042047,33.34222901,0
54.12,26.67183522,33.36217891,0
54.14,26.67324996,33.38212881,0
54.16,26.67466471,33.40207871,0
54.18,26.67607945,33.42202861,0
54.2,26.67749419,33.44197851,0
54.22,26.67890894,33.46192841,0
54.24,26.68032368,33.48187831,0
54.26,26.68173843,33.50182821,0
54.28,26.68315317,33.52177811,0
54.3,26.68456791,33.54172801,0
54.32,26.68598266,33.56167791,0
54.34,26.6873974,33.58162781,0
54.36,26.68881215,33.60157771,0
54.38,26.69022689,33.62152761,0
54.4,26.69164163,33.64147751,0
54.42,26.69305638,33.66142741,0
54.44,26.69447112,33.68137731,0
54.46,26.69588587,33.70132721,0
54.48,26.69730061,33.72127711,0
54.5,26.69871535,33.74122701,0
54.52,26.7001301,33.76117691,0
54.54,26.70154484,33.78112681,0
54.56,26.70295959,33.80107671,0
54.58,26.70437433,33.82102661,0
54.6,26.70578907,33.84097651,0
54.62,26.70720382,33.86092641,0
54.64,26.70861856,33.88087631,0
54.66,26.71003331,33.90082621,0
54.68,26.71144805,33.92077611,0
54.7,26.71286279,33.940726,0
54.72,26.71427754,33.9606759,0
54.74,26.71569228,33.9806258,0
54.76,26.71710703,34.0005757,0
54.78,26.71852177,34.0205256,0
54.8,26.71993651,34.0404755,0
54.82,26.72135126,34.0604254,0
54.84,26.722766,34.0803753,0
54.86,26.72418075,34.1003252,0
54.88,26.72559549,34.1202751,0
54.9,26.72701023,34.140225,0
54.92,26.72842498,34.1601749,0
54.94,26.72983972,34.1801248,0
54.96,26.73125447,34.2000747,0
54.98,26.73266921,34.2200246,0
55,26.73408395,34.2399745,0
55.02,26.7354987,34.2599244,0
55.04,26.73691344,34.2798743,0
55.06,26.73832819,34.2998242,0
55.08,26.73974293,34.3197741,0
55.1,26.74115767,34.339724,0
55.12,26.74257242,34.3596739,0
55.14,26.74398716,34.3796238,0
55.16,26.74540191,34.3995737,0
55.18,26.74681665,34.4195236,0
55.2,26.7482314,34.4394735,0
55.22,26.74964614,34.4594234,0
55.24,26.75106088,34.4793733,0
55.26,26.75247563,34.4993232,0
55.28,26.75389037,34.5192731,0
55.3,26.75530512,34.539223,0
55.32,26.75671986,34.5591729,0
55.34,26.7581346,34.5791228,0
55.36,26.75954935,34.5990727,0
55.38,26.76096409,34.6190226,0
55.4,26.76237884,34.6389725,0
55.42,26.76379358,34.6589224,0
55.44,26.76520832,34.67887229,0
55.46,26.76662307,34.69882219,0
55.48,26.76803781,34.71877209,0
55.5,26.76945256,34.73872199,0
55.52,26.7708673,34.75867189,0
55.54,26.77228204,34.77862179,0
55.56,26.77369679,34.79857169,0
55.58,26.77511153,34.81852159,0
55.6,26.77652628,34.83847149,0
55.62,26.77794102,34.85842139,0
55.64,26.77935576,34.87837129,0
55.66,26.78077051,34.89832119,0
55.68,26.78218525,34.91827109,0
55.7,26.7836,34.93822099,0
55.72,26.78501474,34.95817089,0
55.74,26.78642948,34.97812079,0
55.76,26.78784423,34.99807069,0
55.78,26.78925897,35.01802059,0
55.8,26.79067372,35.03797049,0
55.82,26.79208846,35.05792039,0
55.84,26.7935032,35.07787029,0
55.86,26.79491795,35.09782019,0
55.88,26.79633269,35.11777009,0
55.9,26.79774744,35.13771999,0
55.92,26.79916218,35.15766989,0
55.94,26.80057692,35.17761979,0
55.96,26.80199167,35.19756969,0
55.98,26.80340641,35.21751959,0
56,26.80482116,35.23746949,0
56.02,26.8062359,35.25741939,0
56.04,26.80765064,35.27736929,0
56.06,26.80906539,35.29731919,0
56.08,26.81048013,35.31726909,0
56.1,26.81189488,35.33721899,0
56.12,26.81330962,35.35716889,0
56.14,26.81472436,35.37711879,0
56.16,26.81613911,35.39706869,0
56.18,26.81755385,35.41701858,0
56.2,26.8189686,35.43696848,0
56.22,26.82038334,35.45691838,0
56.24,26.82179808,35.47686828,0
56.26,26.82321283,35.49681818,0
56.28,26.82462757,35.51676808,0
56.3,26.82604232,35.53671798,0
56.32,26.82745706,35.55666788,0
56.34,26.82887181,35.57661778,0
56.36,26.83028655,35.59656768,0
56.38,26.83170129,35.61651758,0
56.4,26.83311604,35.63646748,0
56.42,26.83453078,35.65641738,0
56.44,26.83594553,35.67636728,0
56.46,26.83736027,35.69631718,0
56.48,26.83877501,35.71626708,0
56.5,26.84018976,35.73621698,0
56.52,26.8416045,35.75616688,0
56.54,26.84301925,35.77611678,0
56.56,26.84443399,35.79606668,0
56.58,26.84584873,35.81601658,0
56.6,26.84726348,35.83596648,0
56.62,26.84867822,35.85591638,0
56.64,26.85009297,35.87586628,0
56.66,26.85150771,35.89581618,0
56.68,26.85292245,35.91576608,0
56.7,26.8543372,35.93571598,0
56.72,26.85575194,35.95566588,0
56.74,26.85716669,35.97561578,0
56.76,26.85858143,35.99556568,0
56.78,26.85999617,36.01551558,0
56.8,26.86141092,36.03546548,0
56.82,26.86282566,36.05541538,0
56.84,26.86424041,36.07536528,0
56.86,26.86565515,36.09531518,0
56.88,26.86706989,36.11526508,0
56.9,26.86848464,36.13521498,0
56.92,26.86989938,36.15516488,0
56.94,26.87131413,36.17511477,0
56.96,26.87272887,36.19506467,0
56.98,26.87414361,36.21501457,0
57,26.87555836,36.23496447,0
57.02,26.8769731,36.25491437,0
57.04,26.87838785,36.27486427,0
57.06,26.87980259,36.29481417,0
57.08,26.88121733,36.31476407,0
57.1,26.88263208,36.33471397,0
57.12,26.88404682,36.35466387,0
57.14,26.88546157,36.37461377,0
57.16,26.88687631,36.39456367,0
57.18,26.88829105,36.41451357,0
57.2,26.8897058,36.43446347,0
57.22,26.89112054,36.45441337,0
57.24,26.89253529,36.47436327,0
57.26,26.89395003,36.49431317,0
57.28,26.89536477,36.51426307,0
57.3,26.89677952,36.53421297,0
57.32,26.89819426,36.55416287,0
57.34,26.89960901,36.57411277,0
57.36,26.90102375,36.59406267,0
57.38,26.90243849,36.61401257,0
57.4,26.90385324,36.63396247,0
57.42,26.90526798,36.65391237,0
57.44,26.90668273,36.67386227,0
57.46,26.90809747,36.69381217,0
57.48,26.90951221,36.71376207,0
57.5,26.91092696,36.73371197,0
57.52,26.9123417,36.75366187,0
57.54,26.91375645,36.77361177,0
57.56,26.91517119,36.79356167,0
57.58,26.91658594,36.81351157,0
57.6,26.91800068,36.83346147,0
57.62,26.91941542,36.85341137,0
57.64,26.92083017,36.87336127,0
57.66,26.92224491,36.89331117,0
57.68,26.92365966,36.91326106,0
57.7,26.9250744,36.93321096,0
57.72,26.92648914,36.95316086,0
57.74,26.92790389,36.97311076,0
57.76,26.92931863,36.99306066,0
57.78,26.93073338,37.01301056,0
57.8,26.93214812,37.03296046,0
57.82,26.93356286,37.05291036,0
57.84,26.93497761,37.07286026,0
57.86,26.93639235,37.09281016,0
57.88,26.9378071,37.11276006,0
57.9,26.93922184,37.13270996,0
57.92,26.94063658,37.15265986,0
57.94,26.94205133,37.17260976,0
57.96,26.94346607,37.19255966,0
57.98,26.94488082,37.21250956,0
58,26.94629556,37.23245946,0
58.02,26.9477103,37.25240936,0
58.04,26.94912505,37.27235926,0
58.06,26.95053979,37.29230916,0
58.08,26.95195454,37.31225906,0
58.1,26.95336928,37.33220896,0
58.12,26.95478402,37.35215886,0
58.14,26.95619877,37.37210876,0
58.16,26.95761351,37.39205866,0
58.18,26.95902826,37.41200856,0
58.2,26.960443,37.43195846,0
58.22,26.96185774,37.45190836,0
58.24,26.96327249,37.47185826,0
58.26,26.96468723,37.49180816,0
58.28,26.96610198,37.51175806,0
58.3,26.96751672,37.53170796,0
58.32,26.96893146,37.55165786,0
58.34,26.97034621,37.57160776,0
58.36,26.97176095,37.59155766,0
58.38,26.9731757,37.61150756,0
58.4,26.97459044,37.63145746,0
58.42,26.97600518,37.65140735,0
58.44,26.97741993,37.67135725,0
58.46,26.97883467,37.69130715,0
58.48,26.98024942,37.71125705,0
58.5,26.98166416,37.73120695,0
58.52,26.9830789,37.75115685,0
58.54,26.98449365,37.77110675,0
58.56,26.98590839,37.79105665,0
58.58,26.98732314,37.81100655,0
58.6,26.98873788,37.83095645,0
58.62,26.99015262,37.85090635,0
58.64,26.99156737,37.87085625,0
58.66,26.99298211,37.89080615,0
58.68,26.99439686,37.91075605,0
58.7,26.9958116,37.93070595,0
58.72,26.99722634,37.95065585,0
58.74,26.99864109,37.97060575,0
58.76,27.00005583,37.99055565,0
58.78,27.00147058,38.01050555,0
58.8,27.00288532,38.03045545,0
58.82,27.00430007,38.05040535,0
58.84,27.00571481,38.07035525,0
58.86,27.00712955,38.09030515,0
58.88,27.0085443,38.11025505,0
58.9,27.00995904,38.13020495,0
58.92,27.01137379,38.15015485,0
58.94,27.01278853,38.17010475,0
58.96,27.01420327,38.19005465,0
58.98,27.01561802,38.21000455,0
59,27.01703276,38.22995445,0
59.02,27.01844751,38.24990435,0
59.04,27.01986225,38.26985425,0
59.06,27.02127699,38.28980415,0
59.08,27.02269174,38.30975405,0
59.1,27.02410648,38.32970395,0
59.12,27.02552123,38.34965385,0
59.14,27.02693597,38.36960375,0
59.16,27.02835071,38.38955365,0
59.18,27.02976546,38.40950354,0
59.2,27.0311802,38.42945344,0
59.22,27.03259495,38.44940334,0
59.24,27.03400969,38.46935324,0
59.26,27.03542443,38.48930314,0
59.28,27.03683918,38.50925304,0
59.3,27.03825392,38.52920294,0
59.32,27.03966867,38.54915284,0
59.34,27.04108341,38.56910274,0
59.36,27.04249815,38.58905264,0
59.38,27.0439129,38.60900254,0
59.4,27.04532764,38.62895244,0
59.42,27.04674239,38.64890234,0
59.44,27.04815713,38.66885224,0
59.46,27.04957187,38.68880214,0
59.48,27.05098662,38.70875204,0
59.5,27.05240136,38.72870194,0
59.52,27.05381611,38.74865184,0
59.54,27.05523085,38.76860174,0
59.56,27.05664559,38.78855164,0
59.58,27.05806034,38.80850154,0
59.6,27.05947508,38.82845144,0
59.62,27.06088983,38.84840134,0
59.64,27.06230457,38.86835124,0
59.66,27.06371931,38.88830114,0
59.68,27.06513406,38.90825104,0
59.7,27.0665488,38.92820094,0
59.72,27.06796355,38.94815084,0
59.74,27.06937829,38.96810074,0
59.76,27.07079303,38.98805064,0
59.78,27.07220778,39.00800054,0
59.8,27.07362252,39.02795044,0
59.82,27.07503727,39.04790034,0
59.84,27.07645201,39.06785024,0
59.86,27.07786675,39.08780014,0
59.88,27.0792815,39.10775004,0
59.9,27.08069624,39.12769994,0
59.92,27.08211099,39.14764983,0
59.94,27.08352573,39.16759973,0
59.96,27.08494048,39.18754963,0
59.98,27.08635522,39.20749953,0
